Server Time,Server FPS,RAM [MB],out [Kbps],in [Kbps],Non-G Messages,Guaranteed Messages,BE-NG,BE-G,Player Count
10:10:00,7,8228,59049,1454,0,9883,0,0,78
10:10:05,11,8233,68507,1243,0,8448,0,0,78
10:10:10,7,8244,83175,1589,0,309637,0,0,78
10:10:15,7,8250,88573,1760,0,3399628,0,0,78
10:10:20,9,8245,58932,958,5208,15792,0,0,78
10:10:25,12,8252,68515,873,0,18328,0,0,78
10:10:30,11,8258,79709,1041,5208,16132,0,0,78
10:10:36,1,8283,109531,2014,1612,40779,0,0,78
10:10:41,11,8263,78721,919,0,6489,0,0,77
10:10:46,11,8260,87421,878,0,51725,0,0,76
10:10:51,12,8264,97791,806,0,13110,0,0,76
10:10:56,9,8265,94535,1115,0,3448758,0,0,76
10:11:01,9,8261,78437,926,0,21298,0,0,75
10:11:06,10,8252,68684,1152,0,15894,0,0,77
10:11:11,9,8255,74601,1264,0,12730,0,0,77
10:11:16,9,8261,74337,1331,0,4624,0,0,77
10:11:21,10,8269,79551,1142,0,18732,0,0,77
10:11:26,11,8269,91460,1004,0,4547,0,0,77
10:11:31,10,8290,87240,894,0,84582,0,0,77
10:11:36,8,8301,94306,849,0,5659,0,0,77
10:11:42,7,8315,110282,1107,0,87270,0,0,77
10:11:47,4,8320,118166,1344,0,57281,0,0,77
10:11:53,1,8317,116307,1693,0,3753186,0,0,78
10:11:58,2,8331,123108,1524,0,3786077,0,0,78
10:12:03,5,8322,113553,884,0,126513,0,0,78
10:12:08,5,8323,120377,1101,0,13754,0,0,78
10:12:13,5,8315,99023,1408,120960,34485,0,0,78
10:12:18,4,8318,96529,1627,0,65152,0,0,78
10:12:24,7,8315,101001,1473,0,22763,0,0,77
10:12:29,6,8315,100697,1270,0,137293,0,0,77
10:12:34,8,8315,108904,939,3328,43138,0,0,77
10:12:39,8,8314,109042,994,0,69275,0,0,77
10:12:44,6,8312,109517,1192,0,66340,0,0,77
10:12:49,3,8321,114898,1564,6760,108301,0,0,77
10:12:54,5,8310,106546,1159,0,23543,0,0,78
10:12:59,8,8313,98532,1104,0,50166,0,0,78
10:13:05,8,8315,104103,1112,0,40439,0,0,78
10:13:10,8,8314,101289,1057,0,56662,0,0,78
10:13:15,4,8329,116059,1612,8448,3783557,0,0,78
10:13:20,2,8327,112052,1574,0,245930,0,0,78
10:13:25,8,8312,92769,1055,0,26267,0,0,78
10:13:30,9,8300,93021,996,0,241551,0,0,77
10:13:35,10,8296,74571,1037,0,26967,0,0,78
10:13:40,10,8303,73901,1008,0,77583,0,0,78
10:13:45,10,8306,79043,1053,3484,23750,0,0,78
10:13:51,10,8307,81511,1050,0,45038,0,0,78
10:13:56,10,8312,86510,935,0,35264,0,0,78
10:14:01,7,8319,94149,1365,0,66843,0,0,78
10:14:06,3,8330,99982,1545,0,283206,0,0,78
10:14:11,7,8318,88377,1273,0,2294,0,0,78
10:14:16,9,8315,75445,1126,0,58707,0,0,78
10:14:21,6,8327,94187,1449,0,3794006,0,0,78
10:14:26,4,8325,93855,1496,0,28676,0,0,78
10:14:32,10,8318,73304,913,0,24484,0,0,78
10:14:37,10,8319,75046,902,0,23464,0,0,78
10:14:42,9,8322,76757,977,16560,74198,0,0,78
10:14:47,10,8320,74893,913,4071,21734,0,0,78
10:14:52,10,8320,75361,943,0,29916,0,0,78
10:14:57,10,8320,75210,970,0,30642,0,0,78
10:15:02,10,8315,70339,961,0,35644,0,0,78
10:15:07,9,8314,70646,1141,0,28568,0,0,79
10:15:12,10,8311,63058,1237,0,87809,0,0,79
10:15:17,9,8315,64434,1285,0,20939,0,0,80
10:15:22,11,8312,63102,1114,0,54773,0,0,80
10:15:27,10,8313,62677,1208,0,18699,0,0,80
10:15:32,11,8306,53855,1254,0,26262,0,0,80
10:15:37,10,8304,48547,1300,0,46329,0,0,80
10:15:42,11,8304,48718,1174,0,132912,0,0,80
10:15:47,11,8304,48204,1040,0,18772,0,0,80
10:15:53,12,8304,47893,1022,0,0,0,0,80
10:15:58,12,8311,46335,922,0,25178,0,0,80
10:16:03,11,8313,48650,972,0,239204,0,0,80
10:16:08,10,8308,45718,1004,0,43931,0,0,80
10:16:13,9,8320,58003,1264,0,40706,0,0,80
10:16:18,6,8334,76151,1590,0,4005919,0,0,82
10:16:23,6,8333,68202,1483,0,32695,0,0,81
10:16:28,11,8327,49911,1156,0,29581,0,0,82
10:16:33,10,8326,46981,1413,0,119944,0,0,83
10:16:38,8,8334,61022,1919,0,37887,0,0,83
10:16:43,5,8343,77599,2552,0,92894,0,0,84
10:16:48,7,8340,69781,1656,0,11607,0,0,84
10:16:54,11,8338,52777,1129,0,31236,0,0,84
10:16:59,11,8339,55261,1064,0,39161,0,0,84
10:17:04,11,8343,58747,1078,0,58433,0,0,84
10:17:09,11,8347,63487,1085,0,190011,0,0,84
10:17:14,10,8352,61049,1024,0,39138,0,0,84
10:17:19,11,8353,64507,951,0,51919,0,0,84
10:17:24,11,8356,68495,1005,0,22881,0,0,84
10:17:29,8,8367,75727,1252,0,115827,0,0,84
10:17:34,6,8375,84971,1388,0,45447,0,0,84
10:17:39,5,8381,95307,1672,0,34288,0,0,85
10:17:44,9,8371,74151,1303,0,31575,0,0,85
10:17:50,9,8378,80956,1409,0,73521,0,0,85
10:17:55,6,8380,88431,1580,0,20860,0,0,85
10:18:00,3,8387,98700,2042,153884,240196,0,0,86
10:18:05,9,8371,75847,1338,0,43485,0,0,86
10:18:10,10,8373,79225,1303,0,43149,0,0,86
10:18:15,10,8376,81158,1239,0,45559,0,0,86
10:18:20,8,8393,73637,1129,1898,19096,0,0,86
10:18:26,9,8393,77060,1206,0,16472,0,0,86
10:18:31,9,8394,75499,1077,0,61465,0,0,86
10:18:36,9,8391,75660,1048,0,67075,0,0,86
10:18:41,8,8392,81026,1035,0,17904,0,0,86
10:18:46,9,8382,77924,1043,0,46503,0,0,85
10:18:51,8,8382,75471,1248,18648,111184,0,0,85
10:18:56,7,8380,71552,1357,0,133870,0,0,85
10:19:01,8,8383,66041,1328,0,361028,0,0,85
10:19:06,5,8400,89041,1628,0,4079084,0,0,85
10:19:11,2,8403,99182,1664,0,185980,0,0,85
10:19:17,6,8381,82420,1218,0,30565,0,0,85
10:19:22,10,8381,71834,1016,0,103331,0,0,85
10:19:27,10,8386,76889,984,0,34436,0,0,85
10:19:32,9,8391,76823,984,0,33265,0,0,85
10:19:37,9,8391,64070,1045,0,109834,0,0,85
10:19:42,8,8396,77142,1087,6216,63662,0,0,85
10:19:47,9,8397,76599,1026,0,26699,0,0,85
10:19:52,10,8384,65325,1029,0,48771,0,0,85
10:19:57,9,8387,55179,1040,3192,63869,0,0,85
10:20:02,9,8400,57659,1143,0,64026,0,0,85
10:20:08,8,8400,62492,1196,0,19110,0,0,85
10:20:13,7,8409,68243,1228,0,52808,0,0,85
10:20:18,6,8415,92212,1368,3150,53562,0,0,85
10:20:23,4,8411,97828,1373,0,61935,0,0,84
10:20:28,9,8408,87533,982,0,12114,0,0,84
10:20:33,9,8412,92459,964,0,65415,0,0,84
10:20:38,8,8410,95242,990,3150,114942,0,0,84
10:20:43,8,8413,95805,1013,0,30778,0,0,84
10:20:48,8,8416,93943,1030,0,16640,0,0,84
10:20:53,8,8411,93736,1045,0,16966,0,0,84
10:20:58,8,8407,90253,996,0,19406,0,0,84
10:21:04,6,8416,91358,1290,0,188323,0,0,84
10:21:09,2,8423,110226,1808,6460,4350153,0,0,84
10:21:14,7,8404,76055,1009,0,162212,0,0,84
10:21:19,9,8405,80423,998,0,19984,0,0,84
10:21:25,9,8402,79468,977,0,39180,0,0,84
10:21:30,8,8405,80453,994,0,27124,0,0,84
10:21:35,6,8400,73846,1262,3192,12256,0,0,84
10:21:40,6,8410,67324,1344,6460,50110,0,0,86
10:21:45,7,8409,61991,1610,0,70564,0,0,86
10:21:50,7,8409,60816,1887,0,82286,0,0,87
10:21:55,7,8406,70186,1968,0,17092,0,0,87
10:22:01,7,8406,66199,1259,0,244468,0,0,87
10:22:06,9,8400,66185,1041,0,19741,0,0,87
10:22:11,9,8399,67604,1141,0,21200,0,0,87
10:22:16,9,8405,67669,1147,0,21654,0,0,87
10:22:21,9,8407,67527,1384,0,278492,0,0,89
10:22:26,7,8426,81121,1510,0,175041,0,0,89
10:22:31,2,8441,102431,1925,0,4499590,0,0,89
10:22:36,7,8435,72653,1318,0,328876,0,0,89
10:22:42,9,8429,72445,1500,0,52263,0,0,89
10:22:47,9,8424,63909,1072,0,30312,0,0,89
10:22:52,9,8419,62769,1128,0,300704,0,0,89
10:22:57,9,8411,54938,1133,0,6480,0,0,88
10:23:02,10,8407,53285,956,0,46311,0,0,88
10:23:07,9,8403,50291,996,130350,36436,0,0,87
10:23:12,7,8412,64068,1309,13272,59608,0,0,87
10:23:18,4,8447,87303,1720,0,4438675,0,0,87
10:23:23,1,8450,101078,1937,2054,158103,0,0,87
10:23:28,2,8447,92743,1607,0,387416,0,0,87
10:23:33,8,8425,61141,1087,0,31999,0,0,87
10:23:38,7,8429,61279,1264,0,72359,0,0,88
10:23:43,8,8434,67727,1346,0,80497,0,0,88
10:23:48,9,8440,73568,1397,0,77041,0,0,88
10:23:54,4,8459,92138,1892,21330,4493545,0,0,88
10:23:59,1,8451,93377,1684,6162,232596,0,0,88
10:24:04,6,8439,65144,1115,0,15025,0,0,88
10:24:09,7,8444,75185,1045,0,17489,0,0,88
10:24:14,8,8456,75871,1033,0,65465,0,0,88
10:24:19,8,8450,78845,1039,0,64305,0,0,87
10:24:25,7,8457,81808,1243,0,5211677,0,0,88
10:24:30,2,8478,106550,1782,0,4526758,0,0,89
10:24:36,1,8471,93602,1407,0,144214,0,0,89
10:24:41,5,8479,90058,1163,0,45210,0,0,90
10:24:46,6,8485,94589,1409,0,209414,0,0,91
10:24:51,5,8487,100515,1514,7700,385482,0,0,91
10:24:56,5,8485,101004,1591,0,158156,0,0,91
10:25:01,4,8479,92550,1722,33722,332347,0,0,91
10:25:07,2,8482,106772,1755,0,109522,0,0,91
10:25:12,2,8492,109243,1839,0,229032,0,0,91
10:25:17,4,8478,90286,1453,0,138535,0,0,92
10:25:22,5,8466,85010,1393,0,77737,0,0,89
10:25:28,5,8473,89608,1420,6688,139238,0,0,90
10:25:34,2,8486,103318,2157,27588,4675610,0,0,90
10:25:39,3,8471,89676,1498,0,63783,0,0,89
10:25:44,3,8483,94578,1756,0,240342973,0,0,91
10:25:50,1,8496,103274,1872,0,458829,0,0,91
10:25:55,5,8489,86080,1244,0,109240,0,0,91
10:26:00,5,8487,94135,1309,0,148727,0,0,91
10:26:06,5,8492,97769,1267,0,103572,0,0,92
10:26:11,2,8506,108033,2074,28336,9129283,0,0,92
10:26:16,1,8513,91453,2694,0,13680196,0,0,93
10:26:21,6,8504,36811,1492,6468,106459,0,0,92
10:26:26,6,8512,83307,1671,6468,410240,0,0,92
10:26:32,2,8514,84211,1768,20944,340368,0,0,92
10:26:37,2,8511,92997,1634,0,102113,0,0,92
10:26:42,6,8511,100066,1191,6160,272925,0,0,92
10:26:48,4,8521,107470,1314,6240,575569,0,0,92
10:26:53,2,8535,108505,1495,0,283210,0,0,92
10:26:58,2,8529,102941,1644,0,350179,0,0,91
10:27:03,3,8536,108420,1086,0,198718,0,0,91
10:27:09,3,8542,120044,1022,0,134078,0,0,91
10:27:14,2,8549,124454,1092,0,695385,0,0,91
10:27:19,2,8545,117909,1167,1976,543869,0,0,90
10:27:25,1,8550,112312,1473,0,247131275,0,0,90
10:27:30,2,8525,88892,1504,0,41213,0,0,90
10:27:35,4,8548,102213,1127,0,515397,0,0,90
10:27:41,1,8554,124878,1460,0,4759862,0,0,90
10:27:46,2,8542,99044,1576,0,29036,0,0,90
10:27:51,6,8548,75984,982,0,491598,0,0,90
10:27:56,3,8540,118846,1025,0,234858,0,0,90
10:28:01,3,8548,120077,1298,2002,207992,0,0,90
10:28:06,1,8553,123147,1477,0,4619438,0,0,90
10:28:12,1,8541,109197,1787,18249,4817521,0,0,89
10:28:17,2,8541,104459,1159,12936,217754,0,0,89
10:28:23,2,8534,106054,1183,53361,203661,0,0,89
10:28:28,2,8540,110218,1148,22715,457946,0,0,89
10:28:33,3,8540,117229,1072,0,159480,0,0,89
10:28:38,3,8541,116599,1027,0,95384,0,0,89
10:28:43,3,8534,119734,1014,0,91825,0,0,88
10:28:48,4,8515,101412,1425,0,112368,0,0,88
10:28:54,4,8518,106687,1202,5700,34945,0,0,88
10:28:59,5,8517,106824,1290,0,60560,0,0,88
10:29:04,4,8514,97068,1309,5544,55195,0,0,88
10:29:09,5,8515,96217,1263,0,93741,0,0,88
10:29:14,6,8511,99022,1052,17550,49904,0,0,88
10:29:19,4,8517,97556,1258,29328,301687,0,0,88
10:29:24,2,8514,97967,1683,0,4598647,0,0,88
10:29:30,3,8507,100006,1285,64680,73053,0,0,87
10:29:35,7,8499,89171,1022,0,40980,0,0,87
10:29:40,8,8485,68766,1217,0,55125,0,0,89
10:29:45,8,8473,69959,1510,9322,44407,0,0,89
10:29:50,8,8466,65208,1480,0,36562,0,0,89
10:29:55,10,8457,49880,1319,0,37376,0,0,89
10:30:00,10,8464,59211,1344,4345,26773,0,0,89
10:30:05,9,8465,61790,1024,0,86689,0,0,89
10:30:10,10,8469,58259,1009,0,26854,0,0,90
10:30:15,10,8474,62592,1055,0,134157,0,0,89
10:30:20,8,8484,69613,1248,0,30480,0,0,89
10:30:26,5,8494,86706,1463,0,181470,0,0,89
10:30:31,4,8483,88436,1416,4880,30075,0,0,89
10:30:36,9,8473,59783,994,0,24028,0,0,89
10:30:41,9,8475,58892,977,0,139075,0,0,89
10:30:46,10,8478,58731,969,0,109560,0,0,89
10:30:51,10,8481,61475,1046,0,45786,0,0,89
10:30:56,9,8478,50511,1196,0,65500,0,0,90
10:31:01,8,8485,55774,1397,0,81840,0,0,91
10:31:06,10,8485,59506,1349,0,27266,0,0,91
10:31:11,10,8484,58220,1299,0,59479,0,0,92
10:31:16,8,8490,54531,1588,14640,244102016,0,0,92
10:31:21,7,8492,59091,1264,0,72540,0,0,92
10:31:27,8,8487,51286,1335,0,127048,0,0,93
10:31:32,6,8509,60633,1660,9760,244999312,0,0,93
10:31:37,4,8524,86071,1902,0,50322,0,0,93
10:31:42,3,8522,90566,2015,0,42230,0,0,92
10:31:47,8,8504,60260,1455,15168,19318,0,0,93
10:31:53,4,8527,88729,1796,0,178728,0,0,93
10:31:58,2,8523,96122,2073,0,4590028,0,0,92
10:32:03,5,8515,77470,1270,0,51158,0,0,91
10:32:09,6,8534,82116,1325,6240,496447,0,0,92
10:32:14,3,8543,91435,1688,0,4446590,0,0,92
10:32:20,1,8577,98413,1874,0,5360849,0,0,92
10:32:26,3,8590,81931,1569,4819,427272,0,0,92
10:32:31,4,8566,85406,1225,0,138729,0,0,91
10:32:36,2,8582,104113,1410,6786,380385,0,0,93
10:32:42,3,8574,99293,1523,0,122605,0,0,92
10:32:47,3,8566,92952,1336,0,86724,0,0,91
10:32:52,4,8578,102829,1652,0,248282,0,0,91
10:32:58,1,8592,113684,2206,3311,9274588,0,0,91
10:33:03,1,8592,77085,2039,0,331315,0,0,91
10:33:08,10,8575,32046,1028,0,113100,0,0,91
10:33:13,6,8566,75990,966,0,31047,0,0,91
10:33:19,7,8572,102853,887,0,72148,0,0,91
10:33:24,5,8578,105192,857,0,246995122,0,0,91
10:33:29,4,8586,115630,1001,8008,126032,0,0,92
10:33:34,4,8588,113428,1019,0,104958,0,0,92
10:33:39,4,8583,116577,1135,0,107345,0,0,92
10:33:45,4,8587,117602,1179,0,170625,0,0,92
10:33:50,2,8592,109042,1461,0,275571,0,0,92
10:33:56,1,8593,111825,1484,0,5024813,0,0,92
10:34:01,4,8589,108341,772,0,74770,0,0,92
10:34:07,3,8589,116775,878,0,174847,0,0,91
10:34:12,3,8587,120229,876,0,112944,0,0,91
10:34:17,2,8590,120531,1228,11704,219234,0,0,91
10:34:23,1,8584,113680,1548,0,4781165,0,0,91
10:34:28,3,8585,79672,1428,0,75687,0,0,90
10:34:34,3,8612,98546,1317,0,4682154,0,0,90
10:34:39,2,8595,107964,1180,6825,174097,0,0,88
10:34:44,3,8596,111560,987,4575,669765,0,0,88
10:34:49,2,8594,109181,1003,6975,487327,0,0,89
10:34:54,3,8586,119475,1046,0,189520,0,0,88
10:34:59,3,8582,112921,910,0,109049,0,0,87
10:35:04,3,8589,115707,1147,10412,445946,0,0,87
10:35:10,2,8590,109657,1357,0,395764,0,0,88
10:35:15,2,8593,113121,1526,0,320017,0,0,88
10:35:20,3,8590,112336,984,0,103001,0,0,88
10:35:25,4,8586,110381,985,0,165757,0,0,88
10:35:30,4,8581,104880,1168,0,55309,0,0,88
10:35:36,3,8582,108255,1224,0,121648,0,0,88
10:35:41,4,8581,106483,1167,0,113209,0,0,88
10:35:46,4,8576,101071,1228,0,73548,0,0,89
10:35:51,6,8570,93617,1125,0,70250,0,0,89
10:35:56,5,8550,86926,1239,0,83060,0,0,86
10:36:01,6,8547,92988,1223,0,76330,0,0,86
10:36:06,8,8542,83569,1120,0,55556,0,0,86
10:36:11,7,8536,81372,1084,0,90813,0,0,86
10:36:17,7,8547,75665,1093,0,248785820,0,0,88
10:36:22,7,8553,76705,1150,0,66523,0,0,87
10:36:27,7,8556,77101,1179,0,46915,0,0,87
10:36:32,5,8567,86663,1633,0,272982,0,0,88
10:36:37,1,8584,104401,2422,0,13050561,0,0,88
10:36:42,2,8580,69584,2003,0,71099,0,0,88
10:36:47,6,8569,70230,1536,0,50319,0,0,88
10:36:53,8,8557,61973,1417,0,57412,0,0,90
10:36:58,8,8558,60333,1283,0,21947,0,0,88
10:37:03,8,8559,62516,1101,0,47045,0,0,87
10:37:08,9,8541,58359,1041,0,33422,0,0,86
10:37:13,8,8557,73010,1093,0,64828,0,0,86
10:37:18,7,8568,76695,1167,0,64801,0,0,87
10:37:23,7,8571,82860,1072,0,42108,0,0,87
10:37:28,2,8585,101718,1822,0,8668978,0,0,88
10:37:33,1,8581,87329,1974,0,4299077,0,0,89
10:37:38,4,8590,80627,1918,0,4493715,0,0,89
10:37:43,6,8571,78082,1359,0,31064,0,0,89
10:37:49,7,8577,84016,1368,0,156887,0,0,89
10:37:54,7,8569,82086,1390,0,26317,0,0,90
10:37:59,7,8576,86503,1233,0,48292,0,0,89
10:38:04,6,8571,90477,1153,0,74226,0,0,88
10:38:09,7,8562,85928,1146,0,43140,0,0,88
10:38:14,9,8553,79202,1132,0,17172,0,0,87
10:38:19,8,8548,81022,1145,0,33816,0,0,87
10:38:24,6,8557,70598,1073,0,18130,0,0,86
10:38:29,8,8568,77454,945,0,128393,0,0,86
10:38:34,8,8580,87057,1078,0,222768,0,0,86
10:38:40,2,8595,98560,1527,0,273526,0,0,86
10:38:45,1,8596,108460,1687,0,4556740,0,0,86
10:38:50,1,8598,86570,1717,0,37795,0,0,86
10:38:56,6,8586,71402,1069,0,179353,0,0,85
10:39:01,3,8590,104323,1298,0,103362,0,0,86
10:39:06,2,8595,109694,1549,0,234292,0,0,86
10:39:12,4,8587,96816,1152,0,118225,0,0,87
10:39:17,4,8600,103385,1461,0,92979,0,0,88
10:39:22,2,8604,108443,1813,6232,283917,0,0,88
10:39:27,1,8605,109694,1951,0,258993,0,0,89
10:39:32,5,8603,102038,1245,0,256950,0,0,89
10:39:38,5,8604,110335,1172,0,53857,0,0,89
10:39:43,4,8599,107767,1259,0,25849,0,0,89
10:39:48,6,8592,98868,1165,0,57812,0,0,89
10:39:53,6,8591,97332,1253,0,47590,0,0,89
10:39:58,6,8588,97781,1168,0,57971,0,0,89
10:40:03,7,8583,86832,1107,0,41629,0,0,89
10:40:08,7,8576,88925,1064,0,22088,0,0,89
10:40:13,8,8575,88618,1117,0,14642,0,0,90
10:40:18,6,8579,76983,966,12628,39123,0,0,89
10:40:23,6,8597,77247,1065,0,81341,0,0,91
10:40:28,7,8607,78799,1001,0,113213,0,0,90
10:40:34,3,8618,105223,1652,0,126770,0,0,90
10:40:39,2,8629,106388,1856,0,8976040,0,0,90
10:40:44,2,8618,74846,1825,0,49282,0,0,90
10:40:49,5,8611,86340,1099,0,55390,0,0,90
10:40:54,6,8614,87890,1048,2028,155929,0,0,90
10:40:59,6,8611,93482,1014,4697,66354,0,0,88
10:41:04,6,8608,93467,1039,0,193205,0,0,89
10:41:09,4,8618,103011,1364,0,213621,0,0,89
10:41:15,2,8618,103720,1905,9240,4802927,0,0,89
10:41:20,2,8610,95596,1537,0,60191,0,0,89
10:41:25,4,8626,96877,1099,0,61737,0,0,89
10:41:31,5,8625,106756,939,0,72388,0,0,89
10:41:36,6,8618,97509,884,0,132883,0,0,89
10:41:41,3,8632,102266,1382,7098,174097,0,0,89
10:41:47,1,8644,109043,1903,67704,9303154,0,0,89
10:41:52,2,8645,71355,1825,0,17897,0,0,89
10:41:57,6,8630,41654,1011,8778,503289,0,0,88
10:42:02,4,8637,89334,1044,0,64558,0,0,89
10:42:08,3,8643,103751,1410,0,4429937,0,0,89
10:42:13,2,8644,102136,1413,7315,4626601,0,0,89
10:42:18,1,8653,104716,1461,0,287746,0,0,89
10:42:24,3,8657,87257,1681,14091,239217,0,0,89
10:42:29,1,8660,110145,1869,0,320072,0,0,89
10:42:34,4,8652,102898,927,0,259617,0,0,89
10:42:39,3,8648,100781,993,0,100961,0,0,88
10:42:45,4,8648,108554,866,0,158395,0,0,88
10:42:50,3,8645,106603,901,0,298006,0,0,88
10:42:55,3,8638,107592,883,0,30947,0,0,87
10:43:00,4,8637,109873,880,0,94706,0,0,87
10:43:05,3,8634,109634,887,1976,99360,0,0,87
10:43:11,5,8640,92345,892,0,115252,0,0,87
10:43:16,4,8640,101891,964,0,246756,0,0,86
10:43:21,6,8624,88373,946,0,57147,0,0,86
10:43:26,5,8627,91558,1061,0,31729,0,0,86
10:43:32,2,8631,104544,1702,0,4517791,0,0,86
10:43:37,3,8627,96907,1335,0,192464,0,0,86
10:43:42,4,8627,101418,931,5400,38315,0,0,85
10:43:47,5,8629,108735,987,5625,86104,0,0,86
10:43:52,5,8628,105783,1001,0,99597,0,0,86
10:43:58,5,8622,96173,1047,0,36358,0,0,86
10:44:03,5,8621,96324,1182,4004,97705,0,0,89
10:44:08,4,8620,88001,1326,0,91769,0,0,89
10:44:13,6,8614,87817,1548,0,105961,0,0,89
10:44:18,7,8611,84563,1500,0,84967,0,0,89
10:44:23,7,8613,76268,1650,5850,254902311,0,0,90
10:44:28,7,8597,74568,1109,0,36143,0,0,89
10:44:34,8,8599,64681,1308,0,17816,0,0,90
10:44:39,5,8621,81731,1599,0,433932,0,0,90
10:44:44,3,8631,99670,1802,0,157484,0,0,90
10:44:49,6,8614,80363,1673,0,159334,0,0,91
10:44:54,7,8621,68048,1482,0,37982,0,0,91
10:44:59,8,8615,68321,1558,0,46536,0,0,91
10:45:04,9,8613,65535,1093,0,62566,0,0,91
10:45:09,7,8627,73701,1194,0,17579,0,0,92
10:45:15,5,8636,82238,1442,0,121601,0,0,92
10:45:20,2,8658,98920,1923,0,4991490,0,0,92
10:45:25,2,8646,78937,1551,0,134256,0,0,92
10:45:31,2,8659,97930,1987,0,4520067,0,0,92
10:45:36,2,8661,91721,1792,0,260747,0,0,92
10:45:41,4,8644,89311,1367,0,106494,0,0,92
10:45:46,7,8637,85718,1160,0,32403,0,0,91
10:45:52,3,8654,102557,1678,0,4490666,0,0,91
10:45:58,1,8660,101377,2155,0,9051945,0,0,91
10:46:03,7,8645,40720,1229,0,5610,0,0,91
10:46:08,7,8638,62991,860,0,74396,0,0,91
10:46:13,9,8640,80925,848,0,38116,0,0,91
10:46:18,8,8631,64908,884,0,121944,0,0,91
10:46:23,7,8657,104096,833,0,8736,0,0,91
10:46:29,5,8668,104575,964,0,58947,0,0,92
10:46:34,4,8671,105789,949,0,67918,0,0,92
10:46:39,6,8665,99017,985,5925,131453,0,0,92
10:46:44,3,8673,109502,1479,0,279436,0,0,92
10:46:50,1,8682,111179,1590,0,243311,0,0,92
10:46:55,4,8666,101545,1014,0,61336,0,0,92
10:47:00,5,8667,103912,998,0,46832,0,0,92
10:47:05,5,8666,103470,978,0,43597,0,0,92
10:47:10,4,8667,100512,1055,0,250042,0,0,92
10:47:15,3,8671,105916,996,0,203317,0,0,92
10:47:20,4,8668,109048,987,2054,110680,0,0,92
10:47:25,3,8674,101918,1003,0,184698,0,0,92
10:47:30,3,8686,100534,933,0,145561,0,0,92
10:47:36,3,8684,105214,1019,0,176595,0,0,92
10:47:41,5,8673,88781,946,0,96301,0,0,92
10:47:46,5,8679,87362,1133,0,4540413,0,0,91
10:47:52,1,8698,100219,1660,0,9184258,0,0,91
10:47:58,1,8700,93505,2012,0,9616972,0,0,91
10:48:03,8,8683,24959,1043,0,24367,0,0,91
10:48:08,5,8696,62889,1247,0,3219166,0,0,92
10:48:13,3,8687,99421,1247,0,152065,0,0,93
10:48:19,3,8692,111365,1423,0,80896,0,0,93
10:48:24,3,8692,113427,1611,0,166625,0,0,93
10:48:29,3,8688,113353,1047,0,252790,0,0,93
10:48:35,2,8678,105909,1103,0,305836,0,0,93
10:48:40,3,8670,106410,1057,5530,530229,0,0,93
10:48:45,4,8671,110056,1279,0,380935,0,0,93
10:48:50,4,8671,109499,1211,6560,151179,0,0,93
10:48:55,3,8670,102685,1226,4880,585174,0,0,93
10:49:00,4,8666,106155,1007,0,101380,0,0,93
10:49:05,5,8657,99418,946,4720,159356,0,0,92
10:49:10,6,8648,93105,976,0,41161,0,0,92
10:49:16,6,8651,85702,1006,0,61056,0,0,92
10:49:21,6,8639,83716,1000,4661,184516,0,0,90
10:49:26,6,8643,90759,1221,5451,4395087,0,0,90
10:49:31,1,8661,98127,1757,0,4759749,0,0,90
10:49:36,5,8638,76956,995,0,66642,0,0,90
10:49:41,8,8632,66037,955,0,59740,0,0,90
10:49:46,7,8639,73897,927,0,17357,0,0,90
10:49:52,7,8638,79484,961,0,86634,0,0,90
10:49:57,8,8639,83766,930,0,477243,0,0,90
10:50:02,4,8647,96117,1351,0,417709,0,0,90
10:50:07,1,8660,104850,1785,0,4816342,0,0,90
10:50:12,3,8653,65208,1879,0,49699,0,0,90
10:50:17,7,8649,61132,916,0,117650,0,0,90
10:50:22,6,8630,71102,1051,0,65570,0,0,89
10:50:27,8,8640,85076,930,0,48169,0,0,89
10:50:32,8,8637,83535,900,0,48964,0,0,89
10:50:37,8,8635,87707,888,0,16299,0,0,89
10:50:42,7,8636,87760,876,0,52748,0,0,89
10:50:48,7,8627,90812,902,0,47088,0,0,88
10:50:53,7,8625,89992,907,0,41648,0,0,88
10:50:58,7,8621,86288,887,0,62887,0,0,88
10:51:03,9,8606,70480,898,0,51774,0,0,88
10:51:08,9,8604,68049,926,0,16830,0,0,88
10:51:13,10,8595,61479,888,0,17265,0,0,88
10:51:18,10,8596,61576,951,0,17042,0,0,89
10:51:23,11,8598,60703,951,0,32707,0,0,89
10:51:28,10,8581,57206,903,0,33741,0,0,88
10:51:33,10,8582,47266,941,0,26036,0,0,88
10:51:38,9,8573,47323,960,0,14771,0,0,88
10:51:44,11,8574,46612,938,0,40057,0,0,88
10:51:49,11,8573,46810,907,0,84335,0,0,88
10:51:54,10,8572,47526,1065,0,268231,0,0,89
10:51:59,10,8581,50167,1077,0,29836,0,0,90
10:52:04,9,8581,51398,1250,0,94314,0,0,90
10:52:09,9,8581,50762,1372,0,37251,0,0,91
10:52:14,10,8574,49171,1124,0,26617,0,0,91
10:52:19,10,8573,48466,1077,0,5722,0,0,91
10:52:24,10,8565,40457,1194,0,31377,0,0,91
10:52:29,10,8563,41549,1165,0,29489,0,0,91
10:52:34,10,8562,33628,1054,0,19597,0,0,91
10:52:39,11,8551,34237,1075,0,36543,0,0,90
